Family,SpeciesName,WoodDensity
Rubiaceae,Nauclea diderrichii,0.61
Rubiaceae,Nauclea diderrichii,0.58
Rubiaceae,Nauclea diderrichii,0.57
Rubiaceae,Nauclea diderrichii,0.63
Rubiaceae,Nauclea diderrichii,0.62
Rubiaceae,Nauclea diderrichii,0.74
Rubiaceae,Nauclea diderrichii,0.68
Rubiaceae,Nauclea diderrichii,0.63
Rubiaceae,Nauclea diderrichii,0.64
Rubiaceae,Nauclea diderrichii,0.64
Lauraceae,Nectandra sp,0.4
Lauraceae,Nectandra sp,0.42
Nyctaginaceae,Neea floribunda,0.57
Euphorbiaceae,Neoguillauminia cleopatra,0.65
Sapotaceae,Neolemonniera clitandrifolia,0.79
Malvaceae,Nesogordonia fouassieri,0.68
Malvaceae,Nesogordonia papaverifera,0.66
Malvaceae,Nesogordonia papaverifera,0.61
Malvaceae,Nesogordonia papaverifera,0.67
Malvaceae,Nesogordonia papaverifera,0.6
Malvaceae,Nesogordonia papaverifera,0.54
Malvaceae,Nesogordonia papaverifera,0.62
Malvaceae,Nesogordonia papaverifera,0.62
Malvaceae,Nesogordonia papaverifera,0.66
Malvaceae,Nesogordonia papaverifera,0.69
Malvaceae,Nesogordonia papaverifera,0.58
Malvaceae,Nesogordonia papaverifera,0.56
Malvaceae,Nesogordonia papaverifera,0.66
Leguminosae,Newtonia buchananii,0.44
Leguminosae,Newtonia buchananii,0.43
Leguminosae,Newtonia buchananii,0.37
Leguminosae,Newtonia glandulifera,0.62
Leguminosae,Newtonia leucocarpa,0.59
Leguminosae,Newtonia leucocarpa,0.52
Leguminosae,Newtonia leucocarpa,0.65
Leguminosae,Newtonia leucocarpa,0.66
Leguminosae,Newtonia leucocarpa,0.57
Leguminosae,Newtonia leucocarpa,0.55
Leguminosae,Newtonia leucocarpa,0.58
Leguminosae,Newtonia sp,0.49
Nothofagaceae,Nothofagus aequilateralis,0.93
Nothofagaceae,Nothofagus aequilateralis,0.95
Ochnaceae,Ochna calodendron,0.78
Malvaceae,Ochroma pyramidale,0.33
Malvaceae,Ochroma pyramidale,0.18
Malvaceae,Ochroma pyramidale,0.29
Malvaceae,Ochroma pyramidale,0.11
Malvaceae,Ochroma pyramidale,0.12
Malvaceae,Ochroma pyramidale,0.12
Malvaceae,Ochroma pyramidale,0.21
Malvaceae,Ochroma pyramidale,0.16
Apocynaceae,Ochrosia borbonica,0.7
Lauraceae,Ocotea amazonica,0.57
Lauraceae,Ocotea benthamiana,0.53
Lauraceae,Ocotea benthamiana,0.49
Lauraceae,Ocotea benthamiana,0.48
Lauraceae,Ocotea comoriensis,0.52
Lauraceae,Ocotea comoriensis,0.5
Lauraceae,Ocotea cymbarum,0.46
Lauraceae,Ocotea cymbarum,0.49
Lauraceae,Ocotea cymbarum,0.47
Lauraceae,Ocotea cymbarum,0.45
Lauraceae,Ocotea cymbarum,0.5
Lauraceae,Ocotea cymbarum,0.48
Lauraceae,Ocotea cymbarum,0.56
Lauraceae,Ocotea cymbarum,0.54
Lauraceae,Ocotea cymbarum,0.59
Lauraceae,Ocotea cymosa,0.47
Lauraceae,Ocotea floribunda,0.48
Lauraceae,Ocotea floribunda,0.49
Lauraceae,Ocotea floribunda,0.55
Lauraceae,Ocotea floribunda,0.6
Lauraceae,Ocotea fragrantissima,0.52
Lauraceae,Ocotea glomerata,0.52
Lauraceae,Ocotea glomerata,0.46
Lauraceae,Ocotea glomerata,0.56
Lauraceae,Ocotea guianensis,0.35
Lauraceae,Ocotea guianensis,0.3
Lauraceae,Ocotea neesiana,0.6
Lauraceae,Ocotea neesiana,0.55
Lauraceae,Ocotea neesiana,0.47
Lauraceae,Ocotea oblonga,0.37
Lauraceae,Ocotea oblonga,0.33
Lauraceae,Ocotea petalanthera,0.37
Lauraceae,Ocotea petalanthera,0.36
Lauraceae,Ocotea petalanthera,0.44
Lauraceae,Ocotea petalanthera,0.5
Lauraceae,Ocotea petalanthera,0.4
Lauraceae,Ocotea petalanthera,0.42
Lauraceae,Ocotea petalanthera,0.4
Lauraceae,Ocotea petalanthera,0.49
Lauraceae,Ocotea petalanthera,0.41
Lauraceae,Ocotea petalanthera,0.37
Lauraceae,Ocotea petalanthera,0.43
Lauraceae,Ocotea petalanthera,0.42
Lauraceae,Ocotea petalanthera,0.39
Lauraceae,Ocotea porosa,0.61
Lauraceae,Ocotea porosa,0.58
Lauraceae,Ocotea porosa,0.54
Lauraceae,Ocotea porosa,0.55
Lauraceae,Ocotea porosa,0.64
Lauraceae,Ocotea porosa,0.52
Lauraceae,Ocotea porosa,0.56
Lauraceae,Ocotea porosa,0.56
Lauraceae,Ocotea porosa,0.56
Lauraceae,Ocotea porosa,0.54
Lauraceae,Ocotea porosa,0.73
Lauraceae,Ocotea porosa,0.63
Lauraceae,Ocotea porosa,0.56
Lauraceae,Ocotea porosa,0.57
Lauraceae,Ocotea porosa,0.72
Lauraceae,Ocotea porosa,0.68
Lauraceae,Ocotea porosa,0.58
Lauraceae,Ocotea porosa,0.58
Lauraceae,Ocotea porosa,0.67
Lauraceae,Ocotea porosa,0.61
Lauraceae,Ocotea racemosa,0.44
Lauraceae,Ocotea racemosa,0.56
Lauraceae,Ocotea racemosa,0.54
Lauraceae,Ocotea schomburgkiana,0.41
Lauraceae,Ocotea sp,0.57
Lauraceae,Ocotea sp,0.43
Lauraceae,Ocotea sp,0.53
Lauraceae,Ocotea sp,0.44
Lauraceae,Ocotea splendens,0.46
Lauraceae,Ocotea splendens,0.39
Lauraceae,Ocotea splendens,0.41
Lauraceae,Ocotea splendens,0.44
Lauraceae,Ocotea splendens,0.45
Lauraceae,Ocotea splendens,0.44
Lauraceae,Ocotea splendens,0.46
Lauraceae,Ocotea splendens,0.46
Lauraceae,Ocotea splendens,0.4
Lauraceae,Ocotea splendens,0.48
Lauraceae,Ocotea splendens,0.39
Lauraceae,Ocotea splendens,0.45
Lauraceae,Ocotea splendens,0.46
Lauraceae,Ocotea thouvenotii,0.53
Lauraceae,Ocotea trichophlebia,0.52
Leguminosae,Oddoniodendron normandii,0.88
Leguminosae,Oddoniodendron normandii,0.88
Leguminosae,Oddoniodendron normandii,0.78
Leguminosae,Oddoniodendron normandii,0.87
Leguminosae,Oddoniodendron normandii,0.91
Picrodendraceae,Oldfieldia africana,0.71
Picrodendraceae,Oldfieldia africana,0.78
Picrodendraceae,Oldfieldia africana,0.75
Picrodendraceae,Oldfieldia africana,0.73
Oleaceae,Olea sp,0.83
Olacaceae,Ongokea gore,0.68
Olacaceae,Ongokea gore,0.75
Olacaceae,Ongokea gore,0.7
Olacaceae,Ongokea gore,0.73
Annonaceae,Onychopetalum amazonicum,0.66
Leguminosae,Ormosia coccinea,0.6
Leguminosae,Ormosia flava,0.64
Leguminosae,Ormosia flava,0.72
Leguminosae,Ormosia monosperma,0.61
Leguminosae,Ormosia monosperma,0.6
Leguminosae,Ormosia sp,0.62
Leguminosae,Ormosia sp,0.69
Myristicaceae,Osteophloeum platyspermum,0.42
Myristicaceae,Osteophloeum platyspermum,0.53
Leguminosae,Oxystigma mannii,0.43
Leguminosae,Oxystigma oxyphyllum,0.55
Leguminosae,Oxystigma oxyphyllum,0.54
Malvaceae,Pachira nervosa,0.49
Malvaceae,Pachira nervosa,0.49
Malvaceae,Pachira nervosa,0.58
Malvaceae,Pachira nervosa,0.52
Malvaceae,Pachira sp,0.5
Sapotaceae,Palaquium sp,0.54
Sapotaceae,Palaquium sp,0.44
Sapotaceae,Palaquium sp,0.46
Cunoniaceae,Pancheria brunhesii,0.88
Cunoniaceae,Pancheria sebertii,0.81
Cunoniaceae,Pancheria ternata,0.83
Apocynaceae,Parahancornia fasciculata,0.42
Apocynaceae,Parahancornia fasciculata,0.44
Dipterocarpaceae,Parashorea malaanonan,0.38
Dipterocarpaceae,Parashorea malaanonan,0.59
Dipterocarpaceae,Parashorea malaanonan,0.53
Dipterocarpaceae,Parashorea malaanonan,0.48
Dipterocarpaceae,Parashorea malaanonan,0.53
Dipterocarpaceae,Parashorea sp,0.54
Chrysobalanaceae,Parinari campestris,0.67
Chrysobalanaceae,Parinari campestris,0.75
Chrysobalanaceae,Parinari excelsa,0.72
Chrysobalanaceae,Parinari excelsa,0.66
Chrysobalanaceae,Parinari excelsa,0.73
Chrysobalanaceae,Parinari sp,0.75
Chrysobalanaceae,Parinari sp,0.72
Leguminosae,Parkia bicolor,0.55
Leguminosae,Parkia bicolor,0.46
Leguminosae,Parkia bicolor,0.53
Leguminosae,Parkia bicolor,0.52
Leguminosae,Parkia nitida,0.22
Leguminosae,Parkia nitida,0.34
Leguminosae,Parkia nitida,0.35
Leguminosae,Parkia nitida,0.49
Leguminosae,Parkia nitida,0.29
Leguminosae,Parkia pendula,0.41
Leguminosae,Parkia pendula,0.44
Leguminosae,Parkia pendula,0.46
Leguminosae,Parkia pendula,0.45
Leguminosae,Parkia pendula,0.52
Leguminosae,Parkia pendula,0.43
Leguminosae,Parkia pendula,0.47
Leguminosae,Parkia pendula,0.44
Leguminosae,Parkia sp,0.33
Leguminosae,Parkia sp,0.55
Leguminosae,Parkia sp,0.41
Leguminosae,Parkia sp,0.29
Leguminosae,Parkia ulei,0.43
Leguminosae,Parkia ulei,0.28
Leguminosae,Parkia ulei,0.28
Rubiaceae,Pausinystalia brachythyrsum,0.57
Leguminosae,Peltogyne sp,0.75
Leguminosae,Peltogyne sp,0.79
Leguminosae,Peltogyne sp,0.85
Leguminosae,Peltogyne venosa,0.69
Leguminosae,Peltogyne venosa,0.74
Leguminosae,Peltogyne venosa,0.75
Leguminosae,Peltogyne venosa,0.63
Leguminosae,Peltogyne venosa,0.77
Leguminosae,Peltogyne venosa,0.68
Leguminosae,Peltogyne venosa,0.7
Leguminosae,Peltophorum dubium,0.76
Malvaceae,Pentace sp,0.52
Leguminosae,Pentaclethra macrophylla,0.78
Leguminosae,Pentaclethra macrophylla,0.81
Clusiaceae,Pentadesma butyracea,0.91
Clusiaceae,Pentadesma butyracea,0.7
Leguminosae,Pericopsis elata,0.59
Leguminosae,Pericopsis elata,0.68
Leguminosae,Pericopsis elata,0.63
Lecythidaceae,Petersianthus macrocarpus,0.57
Lecythidaceae,Petersianthus macrocarpus,0.63
Lecythidaceae,Petersianthus macrocarpus,0.71
Lecythidaceae,Petersianthus macrocarpus,0.64
Lecythidaceae,Petersianthus macrocarpus,0.67
Lecythidaceae,Petersianthus macrocarpus,0.7
Lecythidaceae,Petersianthus macrocarpus,0.66
Lecythidaceae,Petersianthus macrocarpus,0.65
Lecythidaceae,Petersianthus quadrialatus,0.62
Lauraceae,Phoebe elongata,0.58
Lauraceae,Phoebe elongata,0.41
Lauraceae,Phoebe elongata,0.46
Lauraceae,Phoebe elongata,0.4
Lauraceae,Phoebe elongata,0.41
Bignoniaceae,Phyllarthron articulatum,0.94
Bignoniaceae,Phyllarthron madagascariense,0.9
Pinaceae,Picea abies,0.44
Pinaceae,Picea abies,0.36
Pinaceae,Picea abies,0.33
Pinaceae,Picea abies,0.35
Myrtaceae,Piliocalyx laurifolius,0.56
Myrtaceae,Piliocalyx laurifolius,0.61
Myrtaceae,Piliocalyx sp,0.73
Myrtaceae,Piliocalyx sp,0.77
Myrtaceae,Pimenta racemosa,0.84
Pinaceae,Pinus caribaea,0.3
Pinaceae,Pinus caribaea,0.35
Pinaceae,Pinus caribaea,0.34
Pinaceae,Pinus caribaea,0.57
Pinaceae,Pinus caribaea,0.33
Pinaceae,Pinus caribaea,0.46
Pinaceae,Pinus caribaea,0.39
Pinaceae,Pinus caribaea,0.54
Pinaceae,Pinus caribaea,0.38
Pinaceae,Pinus caribaea,0.38
Pinaceae,Pinus caribaea,0.45
Pinaceae,Pinus caribaea,0.36
Pinaceae,Pinus caribaea,0.6
Pinaceae,Pinus caribaea,0.56
Pinaceae,Pinus caribaea,0.41
Pinaceae,Pinus caribaea,0.47
Pinaceae,Pinus caribaea,0.49
Pinaceae,Pinus caribaea,0.37
Pinaceae,Pinus caribaea,0.35
Pinaceae,Pinus caribaea,0.38
Pinaceae,Pinus caribaea,0.34
Pinaceae,Pinus caribaea,0.35
Pinaceae,Pinus elliottii,0.42
Pinaceae,Pinus elliottii,0.35
Pinaceae,Pinus elliottii,0.46
Pinaceae,Pinus kesiya,0.52
Pinaceae,Pinus kesiya,0.48
Pinaceae,Pinus kesiya,0.58
Pinaceae,Pinus kesiya,0.39
Pinaceae,Pinus kesiya,0.47
Pinaceae,Pinus kesiya,0.36
Pinaceae,Pinus kesiya,0.37
Pinaceae,Pinus kesiya,0.38
Pinaceae,Pinus kesiya,0.36
Pinaceae,Pinus kesiya,0.33
Pinaceae,Pinus kesiya,0.36
Pinaceae,Pinus kesiya,0.6
Pinaceae,Pinus kesiya,0.56
Pinaceae,Pinus kesiya,0.57
Pinaceae,Pinus oocarpa,0.39
Pinaceae,Pinus oocarpa,0.45
Pinaceae,Pinus oocarpa,0.46
Pinaceae,Pinus patula,0.44
Pinaceae,Pinus patula,0.42
Pinaceae,Pinus patula,0.44
Pinaceae,Pinus patula,0.39
Pinaceae,Pinus patula,0.43
Pinaceae,Pinus patula,0.4
Pinaceae,Pinus patula,0.36
Pinaceae,Pinus patula,0.39
Pinaceae,Pinus patula,0.37
Pinaceae,Pinus patula,0.35
Pinaceae,Pinus patula,0.42
Pinaceae,Pinus patula,0.4
Pinaceae,Pinus patula,0.43
Pinaceae,Pinus patula,0.41
Pinaceae,Pinus patula,0.39
Pinaceae,Pinus patula,0.53
Pinaceae,Pinus patula,0.42
Pinaceae,Pinus patula,0.4
Pinaceae,Pinus patula,0.39
Pinaceae,Pinus patula,0.36
Pinaceae,Pinus pinaster,0.57
Pinaceae,Pinus pinaster,0.46
Pinaceae,Pinus pinaster,0.45
Pinaceae,Pinus sp,0.43
Pinaceae,Pinus sylvestris,0.43
Pinaceae,Pinus sylvestris,0.46
Leguminosae,Piptadeniastrum africanum,0.54
Leguminosae,Piptadeniastrum africanum,0.63
Leguminosae,Piptadeniastrum africanum,0.55
Leguminosae,Piptadeniastrum africanum,0.59
Leguminosae,Piptadeniastrum africanum,0.53
Leguminosae,Piptadeniastrum africanum,0.58
Leguminosae,Piptadeniastrum africanum,0.52
Leguminosae,Piptadeniastrum africanum,0.59
Leguminosae,Piptadeniastrum africanum,0.66
Leguminosae,Piptadeniastrum africanum,0.49
Leguminosae,Piptadeniastrum africanum,0.57
Leguminosae,Piptadeniastrum africanum,0.6
Leguminosae,Piptadeniastrum africanum,0.59
Leguminosae,Piptadeniastrum africanum,0.57
Leguminosae,Piptadeniastrum africanum,0.58
Leguminosae,Piptadeniastrum africanum,0.72
Leguminosae,Piptadeniastrum africanum,0.6
Leguminosae,Piptadeniastrum africanum,0.54
Leguminosae,Piptadeniastrum africanum,0.65
Leguminosae,Piptadeniastrum africanum,0.54
Leguminosae,Piptadeniastrum africanum,0.62
Leguminosae,Piptadeniastrum africanum,0.56
Leguminosae,Piptadeniastrum africanum,0.61
Euphorbiaceae,Plagiostyles africana,0.69
Euphorbiaceae,Plagiostyles africana,0.75
Sapotaceae,Planchonella amieuana,0.65
Sapotaceae,Planchonella microphylla,0.89
Sapotaceae,Planchonella sphaerocarpa,0.62
Sapotaceae,Planchonella sphaerocarpa,0.64
Sapotaceae,Planchonella sphaerocarpa,0.64
Sapotaceae,Planchonella torricellensis,0.59
Sapotaceae,Planchonella wakere,0.91
Clusiaceae,Platonia insignis,0.66
Clusiaceae,Platonia insignis,0.66
Clusiaceae,Platonia insignis,0.66
Clusiaceae,Platonia insignis,0.65
Clusiaceae,Platonia insignis,0.76
Clusiaceae,Platonia insignis,0.74
Clusiaceae,Platonia insignis,0.69
Clusiaceae,Platonia insignis,0.68
Clusiaceae,Platonia insignis,0.69
Clusiaceae,Platonia insignis,0.75
Leguminosae,Platymiscium sp,0.94
Leguminosae,Platymiscium sp,0.87
Leguminosae,Platymiscium trinitatis,1.03
Leguminosae,Platymiscium ulei,0.69
Leguminosae,Platymiscium ulei,0.63
Leguminosae,Platymiscium ulei,0.73
Podocarpaceae,Podocarpus salicifolius,0.56
Podocarpaceae,Podocarpus salicifolius,0.48
Podocarpaceae,Podocarpus salicifolius,0.48
Podocarpaceae,Podocarpus sp,0.43
Podocarpaceae,Podocarpus sylvestris,0.6
Anisophylleaceae,Poga oleosa,0.35
Anisophylleaceae,Poga oleosa,0.41
Anisophylleaceae,Poga oleosa,0.36
Anisophylleaceae,Poga oleosa,0.34
Anisophylleaceae,Poga oleosa,0.42
Anisophylleaceae,Poga oleosa,0.44
Araliaceae,Polyscias ornifolia,0.52
Salicaceae,Populus deltoides,0.47
Lauraceae,Potameia antevaratra,0.68
Lauraceae,Potameia antevaratra,0.67
Lauraceae,Potameia antevaratra,0.66
Urticaceae,Pourouma sp,0.3
Urticaceae,Pourouma villosa,0.27
Sapotaceae,Pouteria altissima,0.47
Sapotaceae,Pouteria guianensis,0.9
Sapotaceae,Pouteria pallida,0.87
Sapotaceae,Pouteria pierrei,0.49
Sapotaceae,Pouteria sp,0.82
Sapotaceae,Pouteria sp,0.78
Sapotaceae,Pouteria sp,0.76
Sapotaceae,Pouteria sp,0.75
Sapotaceae,Pouteria sp,0.81
Sapotaceae,Pouteria sp,0.76
Sapotaceae,Pouteria superba,0.46
Sapotaceae,Pradosia cochlearia,0.79
Sapotaceae,Pradosia cochlearia,0.88
Sapotaceae,Pradosia cochlearia,0.75
Sapotaceae,Pradosia cochlearia,0.73
Sapotaceae,Pradosia cochlearia,0.72
Sapotaceae,Pradosia cochlearia,0.81
Sapotaceae,Pradosia cochlearia,0.77
Sapotaceae,Pradosia cochlearia,0.72
Sapotaceae,Pradosia cochlearia,0.71
Sapotaceae,Pradosia cochlearia,0.71
Sapotaceae,Pradosia schomburgkiana,0.73
Sapotaceae,Pradosia sp,0.7
Leguminosae,Prosopis africana,0.84
Burseraceae,Protium sagotianum,0.49
Burseraceae,Protium sagotianum,0.56
Burseraceae,Protium sagotianum,0.52
Burseraceae,Protium sagotianum,0.49
Burseraceae,Protium sp,0.4
Burseraceae,Protium sp,0.46
Burseraceae,Protium sp,0.48
Burseraceae,Protium sp,0.56
Rosaceae,Prunus africana,0.7
Rosaceae,Prunus africana,0.63
Rosaceae,Prunus africana,0.66
Rosaceae,Prunus arborea,0.39
Meliaceae,Pseudocedrela kotschyi,0.81
Meliaceae,Pseudocedrela kotschyi,0.69
Meliaceae,Pseudocedrela kotschyi,0.68
Meliaceae,Pseudocedrela kotschyi,0.86
Meliaceae,Pseudocedrela kotschyi,0.7
Leguminosae,Pseudopiptadenia psilostachya,0.6
Leguminosae,Pseudopiptadenia suaveolens,0.75
Leguminosae,Pseudopiptadenia suaveolens,0.56
Leguminosae,Pseudopiptadenia suaveolens,0.52
Leguminosae,Pseudopiptadenia suaveolens,0.72
Leguminosae,Pseudopiptadenia suaveolens,0.77
Leguminosae,Pseudopiptadenia suaveolens,0.86
Leguminosae,Pseudopiptadenia suaveolens,0.59
Pinaceae,Pseudotsuga menziesii,0.49
Pinaceae,Pseudotsuga menziesii,0.31
Pinaceae,Pseudotsuga menziesii,0.41
Pinaceae,Pseudotsuga menziesii,0.44
Myrtaceae,Psidium guajava,0.6
Combretaceae,Pteleopsis hylodendron,0.67
Combretaceae,Pteleopsis hylodendron,0.67
Combretaceae,Pteleopsis hylodendron,0.62
Leguminosae,Pterocarpus erinaceus,0.72
Leguminosae,Pterocarpus erinaceus,0.79
Leguminosae,Pterocarpus erinaceus,0.79
Leguminosae,Pterocarpus erinaceus,0.81
Leguminosae,Pterocarpus erinaceus,0.72
Leguminosae,Pterocarpus officinalis,0.72
Leguminosae,Pterocarpus officinalis,0.67
Leguminosae,Pterocarpus officinalis,0.43
Leguminosae,Pterocarpus officinalis,0.61
Leguminosae,Pterocarpus soyauxii,0.69
Leguminosae,Pterocarpus soyauxii,0.59
Leguminosae,Pterocarpus soyauxii,0.59
Leguminosae,Pterocarpus soyauxii,0.77
Leguminosae,Pterocarpus soyauxii,0.71
Leguminosae,Pterocarpus soyauxii,0.65
Leguminosae,Pterocarpus sp,0.67
Leguminosae,Pterocarpus tinctorius,0.8
Leguminosae,Pterogyne nitens,0.72
Leguminosae,Pterogyne nitens,0.71
Malvaceae,Pterygota macrocarpa,0.46
Malvaceae,Pterygota macrocarpa,0.53
Malvaceae,Pterygota sp,0.53
Sapotaceae,Pycnandra acuminata,0.7
Sapotaceae,Pycnandra comptonii,0.6
Sapotaceae,Pycnandra fastuosa,0.77
Sapotaceae,Pycnandra gordoniifolia,0.71
Sapotaceae,Pycnandra sarlinii,0.74
Sapotaceae,Pycnandra sarlinii,0.75
Myristicaceae,Pycnanthus angolensis,0.38
Myristicaceae,Pycnanthus angolensis,0.35
Myristicaceae,Pycnanthus angolensis,0.4
Myristicaceae,Pycnanthus angolensis,0.32
Myristicaceae,Pycnanthus angolensis,0.38
Myristicaceae,Pycnanthus angolensis,0.4
Myristicaceae,Pycnanthus angolensis,0.33
Myristicaceae,Pycnanthus angolensis,0.32
Myristicaceae,Pycnanthus angolensis,0.38
Myristicaceae,Pycnanthus angolensis,0.45
Myristicaceae,Pycnanthus angolensis,0.47
Myristicaceae,Pycnanthus angolensis,0.47
Myristicaceae,Pycnanthus angolensis,0.43
Myristicaceae,Pycnanthus angolensis,0.54
Vochysiaceae,Qualea albiflora,0.6
Vochysiaceae,Qualea albiflora,0.55
Vochysiaceae,Qualea albiflora,0.56
Vochysiaceae,Qualea albiflora,0.55
Vochysiaceae,Qualea albiflora,0.58
Vochysiaceae,Qualea albiflora,0.62
Vochysiaceae,Qualea albiflora,0.55
Vochysiaceae,Qualea albiflora,0.63
Vochysiaceae,Qualea albiflora,0.58
Vochysiaceae,Qualea albiflora,0.48
Vochysiaceae,Qualea albiflora,0.57
Vochysiaceae,Qualea coerulea,0.52
Vochysiaceae,Qualea homosepala,0.6
Vochysiaceae,Qualea paraensis,0.59
Vochysiaceae,Qualea rosea,0.52
Vochysiaceae,Qualea rosea,0.56
Vochysiaceae,Qualea rosea,0.58
Vochysiaceae,Qualea rosea,0.58
Vochysiaceae,Qualea rosea,0.56
Vochysiaceae,Qualea rosea,0.62
Vochysiaceae,Qualea rosea,0.6
Vochysiaceae,Qualea rosea,0.61
Vochysiaceae,Qualea rosea,0.56
Vochysiaceae,Qualea sp,0.69
Vochysiaceae,Qualea sp,0.69
Vochysiaceae,Qualea sp,0.75
Vochysiaceae,Qualea sp,0.57
Vochysiaceae,Qualea sp,0.56
Vochysiaceae,Qualea sp,0.73
Vochysiaceae,Qualea sp,0.71
Vochysiaceae,Qualea sp,0.81
Vochysiaceae,Qualea sp,0.67
Vochysiaceae,Qualea sp,0.61
Vochysiaceae,Qualea sp,0.6
Vochysiaceae,Qualea sp,0.6
Vochysiaceae,Qualea sp,0.58
Vochysiaceae,Qualea sp,0.61
Simaroubaceae,Quassia gabonensis,0.25
Simaroubaceae,Quassia gabonensis,0.32
Fagaceae,Quercus afares,0.72
Fagaceae,Quercus afares,0.69
Fagaceae,Quercus afares,0.8
Fagaceae,Quercus canariensis,0.82
Fagaceae,Quercus canariensis,0.79
Fagaceae,Quercus canariensis,0.87
Fagaceae,Quercus ilex,0.74
Fagaceae,Quercus ilex,0.81
Fagaceae,Quercus ilex,0.77
Fagaceae,Quercus ilex,0.79
Fagaceae,Quercus ilex,0.78
Fagaceae,Quercus ilex,0.84
Fagaceae,Quercus petraea,0.64
Fagaceae,Quercus petraea,0.6
Fagaceae,Quercus petraea,0.57
Fagaceae,Quercus petraea,0.62
Fagaceae,Quercus robur,0.64
Fagaceae,Quercus sp,0.72
Fagaceae,Quercus sp,0.56
Fagaceae,Quercus sp,0.56
Fagaceae,Quercus sp,0.57
Fagaceae,Quercus sp,0.56
Fagaceae,Quercus sp,0.55
Fagaceae,Quercus sp,0.66
Fagaceae,Quercus sp,0.67
Fagaceae,Quercus sp,0.65
Fagaceae,Quercus sp,0.59
Fagaceae,Quercus sp,0.61
Fagaceae,Quercus sp,0.64
Fagaceae,Quercus sp,0.63
Fagaceae,Quercus suber,0.69
Fagaceae,Quercus suber,0.8
Fagaceae,Quercus suber,0.69
Fagaceae,Quercus suber,0.71
Fagaceae,Quercus suber,0.7
Apocynaceae,Rauvolfia caffra,0.44
Apocynaceae,Rauvolfia caffra,0.45
Lauraceae,Ravensara sp,0.56
Lauraceae,Ravensara sp,0.63
Lauraceae,Ravensara sp,0.78
Lauraceae,Ravensara sp,0.77
Leguminosae,Recordoxylon amazonicum,0.7
Leguminosae,Recordoxylon amazonicum,0.84
Leguminosae,Recordoxylon amazonicum,0.79
Leguminosae,Recordoxylon speciosum,0.87
Leguminosae,Recordoxylon speciosum,0.84
Leguminosae,Recordoxylon speciosum,0.81
Podocarpaceae,Retrophyllum comptonii,0.42
Rhabdodendraceae,Rhabdodendron amazonicum,0.74
Rhizophoraceae,Rhizophora mangle,0.89
Rhizophoraceae,Rhizophora mangle,0.91
Rhizophoraceae,Rhizophora racemosa,0.88
Rhizophoraceae,Rhizophora sp,0.85
Malvaceae,Rhodognaphalon brevicuspe,0.41
Malvaceae,Rhodognaphalon brevicuspe,0.36
Malvaceae,Rhodognaphalon brevicuspe,0.36
Malvaceae,Rhodognaphalon brevicuspe,0.37
Malvaceae,Rhodognaphalon brevicuspe,0.41
Malvaceae,Rhodognaphalon brevicuspe,0.39
Sarcolaenaceae,Rhodolaena bakeriana,0.79
Sarcolaenaceae,Rhodolaena bakeriana,0.79
Sarcolaenaceae,Rhodolaena bakeriana,0.77
Sarcolaenaceae,Rhodolaena bakeriana,0.81
Lauraceae,Rhodostemonodaphne grandis,0.34
Lauraceae,Rhodostemonodaphne kunthiana,0.34
Lauraceae,Rhodostemonodaphne kunthiana,0.35
Anacardiaceae,Rhus thouarsii,0.73
Phyllanthaceae,Richeria grandis,0.6
Phyllanthaceae,Richeria grandis,0.51
Phyllanthaceae,Richeria grandis,0.53
Phyllanthaceae,Richeria grandis,0.55
Phyllanthaceae,Richeria sp,0.52
Euphorbiaceae,Ricinodendron heudelotii,0.21
Euphorbiaceae,Ricinodendron heudelotii,0.22
Euphorbiaceae,Ricinodendron heudelotii,0.22
Humiriaceae,Sacoglottis cydonioides,0.69
Humiriaceae,Sacoglottis cydonioides,0.7
Humiriaceae,Sacoglottis gabonensis,0.72
Humiriaceae,Sacoglottis gabonensis,0.76
Humiriaceae,Sacoglottis gabonensis,0.71
Humiriaceae,Sacoglottis guianensis,0.75
Humiriaceae,Sacoglottis guianensis,0.81
Humiriaceae,Sacoglottis guianensis,0.74
Leguminosae,Samanea dinklagei,0.73
Burseraceae,Santiria rubiginosa,0.53
Burseraceae,Santiria trimera,0.49
Burseraceae,Santiria trimera,0.55
Malvaceae,Scaphium macropodum,0.58
Malvaceae,Scaphium sp,0.56
Malvaceae,Scaphium sp,0.55
Araliaceae,Schefflera decaphylla,0.36
Araliaceae,Schefflera decaphylla,0.43
Araliaceae,Schefflera decaphylla,0.46
Araliaceae,Schefflera gabriellae,0.46
Araliaceae,Schefflera gabriellae,0.46
Araliaceae,Schefflera gabriellae,0.44
Araliaceae,Schefflera gabriellae,0.47
Araliaceae,Schefflera morototoni,0.49
Araliaceae,Schefflera morototoni,0.39
Araliaceae,Schefflera morototoni,0.47
Araliaceae,Schefflera morototoni,0.48
Araliaceae,Schefflera pancheri,0.4
Araliaceae,Schefflera pancheri,0.44
Araliaceae,Schefflera pancheri,0.45
Araliaceae,Schefflera pancheri,0.48
Leguminosae,Sclerolobium melanocarpum,0.54
Leguminosae,Sclerolobium melanocarpum,0.55
Leguminosae,Sclerolobium melinonii,0.4
Leguminosae,Sclerolobium melinonii,0.41
Leguminosae,Sclerolobium sp,0.49
Leguminosae,Sclerolobium sp,0.6
Leguminosae,Sclerolobium sp,0.67
