Family,SpeciesName,WoodDensity,latitude,longitude
Sapotaceae,Pouteria nemorosa,0.691,-16.12,-61.72
Sapotaceae,Pouteria nemorosa,0.34,-16.12,-61.72
Sapotaceae,Pouteria nemorosa,0.418,-16.12,-61.72
Flacourtiaceae,Casearia gossypiosperma,1.327,-16.12,-61.72
Flacourtiaceae,Casearia gossypiosperma,0.987,-16.12,-61.72
Flacourtiaceae,Casearia gossypiosperma,0.674,-16.12,-61.72
Flacourtiaceae,Casearia gossypiosperma,0.667,-16.12,-61.72
Flacourtiaceae,Casearia gossypiosperma,0.708,-16.12,-61.72
Flacourtiaceae,Casearia gossypiosperma,0.627,-16.12,-61.72
Flacourtiaceae,Casearia gossypiosperma,0.579,-16.12,-61.72
Flacourtiaceae,Casearia gossypiosperma,0.599,-16.12,-61.72
Flacourtiaceae,Casearia gossypiosperma,0.707,-16.12,-61.72
Flacourtiaceae,Casearia gossypiosperma,0.599,-16.12,-61.72
Caricaceae,Jacaratia spinosa,0.138,-16.12,-61.72
Caricaceae,Jacaratia spinosa,0.173,-16.12,-61.72
Caricaceae,Jacaratia spinosa,0.099,-16.12,-61.72
Caricaceae,Jacaratia spinosa,0.145,-16.12,-61.72
Caricaceae,Jacaratia spinosa,0.157,-16.12,-61.72
Caricaceae,Jacaratia spinosa,0.179,-16.12,-61.72
Caricaceae,Jacaratia spinosa,0.175,-16.12,-61.72
Caricaceae,Jacaratia spinosa,0.126,-16.12,-61.72
Caricaceae,Jacaratia spinosa,0.192,-16.12,-61.72
Sapindaceae,Sapindus saponaria,0.46,-16.12,-61.72
Sapindaceae,Sapindus saponaria,0.238,-16.12,-61.72
Sapindaceae,Sapindus saponaria,0.486,-16.12,-61.72
Sapindaceae,Sapindus saponaria,0.277,-16.12,-61.72
Sapindaceae,Sapindus saponaria,0.555,-16.12,-61.72
Sapindaceae,Sapindus saponaria,0.419,-16.12,-61.72
Sapindaceae,Sapindus saponaria,0.507,-16.12,-61.72
Sapindaceae,Sapindus saponaria,0.461,-16.12,-61.72
Sapindaceae,Sapindus saponaria,0.457,-16.12,-61.72
Sapindaceae,Sapindus saponaria,0.495,-16.12,-61.72
Apocynaceae,Aspidosperma cylindrocarpon,0.371,-16.12,-61.72
Apocynaceae,Aspidosperma cylindrocarpon,0.539,-16.12,-61.72
Apocynaceae,Aspidosperma cylindrocarpon,0.421,-16.12,-61.72
Apocynaceae,Aspidosperma cylindrocarpon,0.453,-16.12,-61.72
Apocynaceae,Aspidosperma cylindrocarpon,0.576,-16.12,-61.72
Apocynaceae,Aspidosperma cylindrocarpon,0.614,-16.12,-61.72
Apocynaceae,Aspidosperma cylindrocarpon,0.44,-16.12,-61.72
Apocynaceae,Aspidosperma cylindrocarpon,0.482,-16.12,-61.72
Apocynaceae,Aspidosperma cylindrocarpon,0.504,-16.12,-61.72
Apocynaceae,Aspidosperma cylindrocarpon,0.436,-16.12,-61.72
Laureaceae,Ocotea sp.,0.366,-16.12,-61.72
Laureaceae,Ocotea sp.,0.329,-16.12,-61.72
Laureaceae,Ocotea sp.,0.281,-16.12,-61.72
Laureaceae,Ocotea sp.,0.4,-16.12,-61.72
Laureaceae,Ocotea sp.,0.421,-16.12,-61.72
Laureaceae,Ocotea sp.,0.371,-16.12,-61.72
Laureaceae,Ocotea sp.,0.166,-16.12,-61.72
Laureaceae,Ocotea sp.,0.512,-16.12,-61.72
Laureaceae,Ocotea sp.,0.516,-16.12,-61.72
Laureaceae,Ocotea sp.,0.68,-16.12,-61.72
Euphorbiaceae,Sapium glandulosum,0.239,-16.12,-61.72
Euphorbiaceae,Sapium glandulosum,0.249,-16.12,-61.72
Euphorbiaceae,Sapium glandulosum,0.262,-16.12,-61.72
Euphorbiaceae,Sapium glandulosum,0.291,-16.12,-61.72
Euphorbiaceae,Sapium glandulosum,0.413,-16.12,-61.72
Euphorbiaceae,Sapium glandulosum,0.286,-16.12,-61.72
Euphorbiaceae,Sapium glandulosum,0.264,-16.12,-61.72
Euphorbiaceae,Sapium glandulosum,0.367,-16.12,-61.72
Euphorbiaceae,Sapium glandulosum,0.295,-16.12,-61.72
Sapotaceae,Pouteria macrophylla,0.703,-16.12,-61.72
Sapotaceae,Pouteria macrophylla,0.62,-16.12,-61.72
Sapotaceae,Pouteria macrophylla,0.489,-16.12,-61.72
Sapotaceae,Pouteria macrophylla,0.468,-16.12,-61.72
Sapotaceae,Pouteria macrophylla,0.231,-16.12,-61.72
Sapotaceae,Pouteria macrophylla,0.342,-16.12,-61.72
Sapotaceae,Pouteria macrophylla,0.429,-16.12,-61.72
Sapotaceae,Pouteria macrophylla,0.346,-16.12,-61.72
Sapotaceae,Pouteria macrophylla,0.498,-16.12,-61.72
Sapotaceae,Pouteria macrophylla,0.354,-16.12,-61.72
Fabaceae - Papilionoideae,Sweetia fruticosa,0.533,-16.12,-61.72
Fabaceae - Papilionoideae,Sweetia fruticosa,0.67,-16.12,-61.72
Fabaceae - Papilionoideae,Sweetia fruticosa,0.66,-16.12,-61.72
Fabaceae - Papilionoideae,Sweetia fruticosa,0.603,-16.12,-61.72
Fabaceae - Papilionoideae,Sweetia fruticosa,0.757,-16.12,-61.72
Fabaceae - Papilionoideae,Sweetia fruticosa,0.742,-16.12,-61.72
Fabaceae - Papilionoideae,Sweetia fruticosa,0.922,-16.12,-61.72
Fabaceae - Papilionoideae,Sweetia fruticosa,0.494,-16.12,-61.72
Fabaceae - Papilionoideae,Sweetia fruticosa,0.587,-16.12,-61.72
Fabaceae - Papilionoideae,Sweetia fruticosa,0.717,-16.12,-61.72
Meliaceae,Swietenia macrophylla,0.204,-16.12,-61.72
Meliaceae,Swietenia macrophylla,0.4,-16.12,-61.72
Meliaceae,Swietenia macrophylla,0.264,-16.12,-61.72
Meliaceae,Swietenia macrophylla,0.373,-16.12,-61.72
Meliaceae,Swietenia macrophylla,0.36,-16.12,-61.72
Meliaceae,Swietenia macrophylla,0.343,-16.12,-61.72
Meliaceae,Swietenia macrophylla,0.325,-16.12,-61.72
Meliaceae,Swietenia macrophylla,0.299,-16.12,-61.72
Meliaceae,Swietenia macrophylla,0.351,-16.12,-61.72
Meliaceae,Swietenia macrophylla,0.355,-16.12,-61.72
Fabaceae - Caesalinioideae,Caesalpinia pluviosa,0.716,-16.12,-61.72
Fabaceae - Caesalinioideae,Caesalpinia pluviosa,0.915,-16.12,-61.72
Fabaceae - Caesalinioideae,Caesalpinia pluviosa,0.811,-16.12,-61.72
Fabaceae - Caesalinioideae,Caesalpinia pluviosa,0.68,-16.12,-61.72
Fabaceae - Caesalinioideae,Caesalpinia pluviosa,0.876,-16.12,-61.72
Fabaceae - Caesalinioideae,Caesalpinia pluviosa,0.714,-16.12,-61.72
Fabaceae - Caesalinioideae,Caesalpinia pluviosa,0.769,-16.12,-61.72
Fabaceae - Caesalinioideae,Caesalpinia pluviosa,0.737,-16.12,-61.72
Fabaceae - Caesalinioideae,Caesalpinia pluviosa,0.485,-16.12,-61.72
Fabaceae - Caesalinioideae,Caesalpinia pluviosa,0.91,-16.12,-61.72
Moraceae,Batocarpus amazonicus,0.497,-16.12,-61.72
Moraceae,Batocarpus amazonicus,0.497,-16.12,-61.72
Moraceae,Batocarpus amazonicus,0.505,-16.12,-61.72
Moraceae,Batocarpus amazonicus,0.511,-16.12,-61.72
Moraceae,Batocarpus amazonicus,0.441,-16.12,-61.72
Moraceae,Batocarpus amazonicus,0.129,-16.12,-61.72
Moraceae,Batocarpus amazonicus,0.175,-16.12,-61.72
Moraceae,Batocarpus amazonicus,0.449,-16.12,-61.72
Moraceae,Batocarpus amazonicus,0.372,-16.12,-61.72
Moraceae,Batocarpus amazonicus,0.205,-16.12,-61.72
Lauraceae,Ocotea sp. 2,0.528,-16.12,-61.72
Lauraceae,Ocotea sp. 2,0.402,-16.12,-61.72
Lauraceae,Ocotea sp. 2,0.694,-16.12,-61.72
Lauraceae,Ocotea sp. 2,0.506,-16.12,-61.72
Lauraceae,Ocotea sp. 2,0.597,-16.12,-61.72
Lauraceae,Ocotea sp. 2,0.391,-16.12,-61.72
Lauraceae,Ocotea sp. 2,0.582,-16.12,-61.72
Lauraceae,Ocotea sp. 2,0.838,-16.12,-61.72
Lauraceae,Ocotea sp. 2,0.727,-16.12,-61.72
Lauraceae,Ocotea sp. 2,0.434,-16.12,-61.72
Lauraceae,Licaria triandra,0.441,-16.12,-61.72
Lauraceae,Licaria triandra,0.524,-16.12,-61.72
Lauraceae,Licaria triandra,0.384,-16.12,-61.72
Lauraceae,Licaria triandra,0.515,-16.12,-61.72
Lauraceae,Licaria triandra,0.513,-16.12,-61.72
Lauraceae,Licaria triandra,0.538,-16.12,-61.72
Lauraceae,Licaria triandra,0.473,-16.12,-61.72
Lauraceae,Licaria triandra,0.537,-16.12,-61.72
Lauraceae,Licaria triandra,0.66,-16.12,-61.72
Lauraceae,Licaria triandra,0.42,-16.12,-61.72
Euphorbiaceae,Hura crepitans,0.117,-16.12,-61.72
Euphorbiaceae,Hura crepitans,0.131,-16.12,-61.72
Euphorbiaceae,Hura crepitans,0.267,-16.12,-61.72
Euphorbiaceae,Hura crepitans,0.155,-16.12,-61.72
Euphorbiaceae,Hura crepitans,0.167,-16.12,-61.72
Euphorbiaceae,Hura crepitans,0.183,-16.12,-61.72
Anacardiaceae,Spondias mombin,0.232,-16.12,-61.72
Anacardiaceae,Spondias mombin,0.335,-16.12,-61.72
Anacardiaceae,Spondias mombin,0.293,-16.12,-61.72
Anacardiaceae,Spondias mombin,0.291,-16.12,-61.72
Moraceae,Pseudolmedia laevis,0.464,-16.12,-61.72
Moraceae,Pseudolmedia laevis,0.561,-16.12,-61.72
Moraceae,Pseudolmedia laevis,0.508,-16.12,-61.72
Moraceae,Pseudolmedia laevis,0.404,-16.12,-61.72
Moraceae,Pseudolmedia laevis,0.44,-16.12,-61.72
Moraceae,Pseudolmedia laevis,0.883,-16.12,-61.72
Moraceae,Pseudolmedia laevis,0.794,-16.12,-61.72
Moraceae,Pseudolmedia laevis,0.773,-16.12,-61.72
Moraceae,Pseudolmedia laevis,0.802,-16.12,-61.72
Moraceae,Pseudolmedia laevis,0.883,-16.12,-61.72
Urticaceae,Urera caracasana,0.461,-16.12,-61.72
Urticaceae,Urera caracasana,0.199,-16.12,-61.72
Urticaceae,Urera caracasana,0.133,-16.12,-61.72
Urticaceae,Urera caracasana,0.232,-16.12,-61.72
Urticaceae,Urera caracasana,0.178,-16.12,-61.72
Urticaceae,Urera caracasana,0.236,-16.12,-61.72
Urticaceae,Urera caracasana,0.3,-16.12,-61.72
Urticaceae,Urera caracasana,0.149,-16.12,-61.72
Urticaceae,Urera caracasana,0.221,-16.12,-61.72
Myrtaceae,Psidium sartorianum,0.896,-16.12,-61.72
Myrtaceae,Psidium sartorianum,0.788,-16.12,-61.72
Myrtaceae,Psidium sartorianum,0.822,-16.12,-61.72
Myrtaceae,Psidium sartorianum,0.9,-16.12,-61.72
Myrtaceae,Psidium sartorianum,0.69,-16.12,-61.72
Myrtaceae,Psidium sartorianum,0.856,-16.12,-61.72
Myrtaceae,Psidium sartorianum,1.204,-16.12,-61.72
Myrtaceae,Psidium sartorianum,1.321,-16.12,-61.72
Myrtaceae,Psidium sartorianum,0.897,-16.12,-61.72
Myrtaceae,Psidium sartorianum,0.988,-16.12,-61.72
Chrysobalanaceae,Hirtella triandra,0.742,-16.12,-61.72
Chrysobalanaceae,Hirtella triandra,0.377,-16.12,-61.72
Chrysobalanaceae,Hirtella triandra,0.483,-16.12,-61.72
Chrysobalanaceae,Hirtella triandra,0.895,-16.12,-61.72
Chrysobalanaceae,Hirtella triandra,0.727,-16.12,-61.72
Chrysobalanaceae,Hirtella triandra,0.962,-16.12,-61.72
Chrysobalanaceae,Hirtella triandra,0.787,-16.12,-61.72
Chrysobalanaceae,Hirtella triandra,0.419,-16.12,-61.72
Chrysobalanaceae,Hirtella triandra,0.913,-16.12,-61.72
Chrysobalanaceae,Hirtella triandra,0.441,-16.12,-61.72
Fabaceae - Caesalinioideae,Schizolobium parahyba,0.24,-16.12,-61.72
Fabaceae - Caesalinioideae,Schizolobium parahyba,0.192,-16.12,-61.72
Fabaceae - Caesalinioideae,Schizolobium parahyba,0.248,-16.12,-61.72
Fabaceae - Caesalinioideae,Schizolobium parahyba,1.059,-16.12,-61.72
Fabaceae - Caesalinioideae,Schizolobium parahyba,0.72,-16.12,-61.72
Fabaceae - Caesalinioideae,Schizolobium parahyba,0.641,-16.12,-61.72
Fabaceae - Caesalinioideae,Schizolobium parahyba,0.265,-16.12,-61.72
Fabaceae - Caesalinioideae,Schizolobium parahyba,0.42,-16.12,-61.72
Fabaceae - Caesalinioideae,Schizolobium parahyba,0.459,-16.12,-61.72
Fabaceae - Caesalinioideae,Schizolobium parahyba,0.701,-16.12,-61.72
Fabaceae - Papilionoideae,Centrolobium microchaete,0.627,-16.12,-61.72
Fabaceae - Papilionoideae,Centrolobium microchaete,0.582,-16.12,-61.72
Fabaceae - Papilionoideae,Centrolobium microchaete,0.467,-16.12,-61.72
Fabaceae - Papilionoideae,Centrolobium microchaete,0.792,-16.12,-61.72
Fabaceae - Papilionoideae,Centrolobium microchaete,0.621,-16.12,-61.72
Fabaceae - Papilionoideae,Centrolobium microchaete,0.676,-16.12,-61.72
Fabaceae - Papilionoideae,Centrolobium microchaete,0.596,-16.12,-61.72
Fabaceae - Papilionoideae,Centrolobium microchaete,0.381,-16.12,-61.72
Fabaceae - Papilionoideae,Centrolobium microchaete,0.453,-16.12,-61.72
Fabaceae - Papilionoideae,Centrolobium microchaete,0.516,-16.12,-61.72
Ulmaceae,Trema micrantha,0.23,-16.12,-61.72
Ulmaceae,Trema micrantha,0.372,-16.12,-61.72
Ulmaceae,Trema micrantha,0.337,-16.12,-61.72
Ulmaceae,Trema micrantha,0.407,-16.12,-61.72
Ulmaceae,Trema micrantha,0.249,-16.12,-61.72
Ulmaceae,Trema micrantha,0.283,-16.12,-61.72
Ulmaceae,Trema micrantha,0.277,-16.12,-61.72
Ulmaceae,Trema micrantha,0.412,-16.12,-61.72
Ulmaceae,Trema micrantha,0.317,-16.12,-61.72
Ulmaceae,Trema micrantha,0.479,-16.12,-61.72
Combretaceae,Terminalia oblonga,0.504,-16.12,-61.72
Combretaceae,Terminalia oblonga,0.508,-16.12,-61.72
Combretaceae,Terminalia oblonga,0.484,-16.12,-61.72
Combretaceae,Terminalia oblonga,0.486,-16.12,-61.72
Combretaceae,Terminalia oblonga,0.588,-16.12,-61.72
Combretaceae,Terminalia oblonga,0.436,-16.12,-61.72
Combretaceae,Terminalia oblonga,0.517,-16.12,-61.72
Combretaceae,Terminalia oblonga,0.706,-16.12,-61.72
Combretaceae,Terminalia oblonga,0.666,-16.12,-61.72
Combretaceae,Terminalia oblonga,0.67,-16.12,-61.72
Lecythidaceae,Cariniana ianeirensis,0.295,-16.12,-61.72
Lecythidaceae,Cariniana ianeirensis,0.282,-16.12,-61.72
Lecythidaceae,Cariniana ianeirensis,0.169,-16.12,-61.72
Lecythidaceae,Cariniana ianeirensis,0.526,-16.12,-61.72
Lecythidaceae,Cariniana ianeirensis,0.231,-16.12,-61.72
Lecythidaceae,Cariniana ianeirensis,0.302,-16.12,-61.72
Lecythidaceae,Cariniana ianeirensis,0.315,-16.12,-61.72
Lecythidaceae,Cariniana ianeirensis,0.335,-16.12,-61.72
Lecythidaceae,Cariniana ianeirensis,0.275,-16.12,-61.72
Lecythidaceae,Cariniana ianeirensis,0.371,-16.12,-61.72
Lecythidaceae,Cariniana estrellensis,0.568,-16.12,-61.72
Lecythidaceae,Cariniana estrellensis,0.536,-16.12,-61.72
Lecythidaceae,Cariniana estrellensis,0.401,-16.12,-61.72
Lecythidaceae,Cariniana estrellensis,0.565,-16.12,-61.72
Lecythidaceae,Cariniana estrellensis,0.515,-16.12,-61.72
Lecythidaceae,Cariniana estrellensis,0.788,-16.12,-61.72
Lecythidaceae,Cariniana estrellensis,0.466,-16.12,-61.72
Lecythidaceae,Cariniana estrellensis,0.538,-16.12,-61.72
Lecythidaceae,Cariniana estrellensis,0.547,-16.12,-61.72
Aceraceae,Acer rubrum,0.651352863,35,-83
Aceraceae,Acer rubrum,0.535375719,35,-83
Aceraceae,Acer rubrum,0.533838981,35,-83
Aceraceae,Acer rubrum,0.541400866,35,-83
Aceraceae,Acer rubrum,0.564726964,35,-83
Aceraceae,Acer rubrum,0.523426928,35,-83
Aceraceae,Acer rubrum,0.541818913,35,-83
Aceraceae,Acer rubrum,0.491212724,35,-83
Aceraceae,Acer rubrum,0.472891268,35,-83
Aceraceae,Acer rubrum,0.496276539,35,-83
Aceraceae,Acer rubrum,0.498987844,35,-83
Betulaceae,Betula lenta,0.481493359,35,-83
Betulaceae,Betula lenta,0.555136935,35,-83
Betulaceae,Betula lenta,0.513051823,35,-83
Betulaceae,Betula lenta,0.497622758,35,-83
Betulaceae,Betula lenta,0.546358874,35,-83
Betulaceae,Betula lenta,0.545435045,35,-83
Betulaceae,Betula lenta,0.55244157,35,-83
Betulaceae,Betula lenta,0.458088062,35,-83
Betulaceae,Betula lenta,0.372999503,35,-83
Betulaceae,Betula lenta,0.558899069,35,-83
Juglandaceae,Carya ovata,0.592159297,35,-83
Juglandaceae,Carya ovata,0.584479472,35,-83
Juglandaceae,Carya ovata,0.54900636,35,-83
Juglandaceae,Carya ovata,0.543696684,35,-83
Juglandaceae,Carya ovata,0.602775458,35,-83
Juglandaceae,Carya ovata,0.680405997,35,-83
Juglandaceae,Carya ovata,0.519080831,35,-83
Juglandaceae,Carya ovata,0.688487485,35,-83
Juglandaceae,Carya ovata,0.585401713,35,-83
Juglandaceae,Carya ovata,0.574715447,35,-83
Cornaceae,Cornus florida,0.53771569,35,-83
Cornaceae,Cornus florida,0.517167773,35,-83
Cornaceae,Cornus florida,0.481674273,35,-83
Magnoliaceae,Liriodendron tulipifera,0.351243293,35,-83
Magnoliaceae,Liriodendron tulipifera,0.388415087,35,-83
Magnoliaceae,Liriodendron tulipifera,0.443577109,35,-83
Magnoliaceae,Liriodendron tulipifera,0.355293721,35,-83
Magnoliaceae,Liriodendron tulipifera,0.406918421,35,-83
Magnoliaceae,Liriodendron tulipifera,0.380711056,35,-83
Magnoliaceae,Liriodendron tulipifera,0.316154135,35,-83
Magnoliaceae,Liriodendron tulipifera,0.350625198,35,-83
Magnoliaceae,Liriodendron tulipifera,0.322168572,35,-83
Magnoliaceae,Liriodendron tulipifera,0.385030201,35,-83
Ericaceae,Oxydendrum arboreum,0.380248377,35,-83
Ericaceae,Oxydendrum arboreum,0.522805334,35,-83
Ericaceae,Oxydendrum arboreum,0.489370988,35,-83
Ericaceae,Oxydendrum arboreum,0.385337132,35,-83
Ericaceae,Oxydendrum arboreum,0.452420793,35,-83
Ericaceae,Oxydendrum arboreum,0.531420821,35,-83
Ericaceae,Oxydendrum arboreum,0.463704011,35,-83
Ericaceae,Oxydendrum arboreum,0.262887691,35,-83
Fagaceae,Quercus alba,0.434036119,35,-83
Fagaceae,Quercus alba,0.61139149,35,-83
Fagaceae,Quercus alba,0.574803637,35,-83
Fagaceae,Quercus alba,0.458349105,35,-83
Fagaceae,Quercus alba,0.59211656,35,-83
Fagaceae,Quercus alba,0.442015521,35,-83
Fagaceae,Quercus alba,0.514703264,35,-83
Fagaceae,Quercus alba,0.482749122,35,-83
Fagaceae,Quercus alba,0.499249007,35,-83
Fagaceae,Quercus alba,0.503704843,35,-83
Fagaceae,Quercus coccinea,0.437007444,35,-83
Fagaceae,Quercus coccinea,0.482132446,35,-83
Fagaceae,Quercus coccinea,0.437312021,35,-83
Fagaceae,Quercus coccinea,0.443442689,35,-83
Fagaceae,Quercus coccinea,0.456925046,35,-83
Fagaceae,Quercus michauxii,0.414019193,35,-83
Fagaceae,Quercus michauxii,0.473858195,35,-83
Fagaceae,Quercus michauxii,0.41182539,35,-83
Fagaceae,Quercus michauxii,0.61468922,35,-83
Fagaceae,Quercus michauxii,0.611866704,35,-83
Fagaceae,Quercus michauxii,0.618194755,35,-83
Fagaceae,Quercus michauxii,0.541937504,35,-83
Fagaceae,Quercus michauxii,0.52795005,35,-83
Fagaceae,Quercus michauxii,0.563336725,35,-83
Fagaceae,Quercus michauxii,0.565798283,35,-83
Fagaceae,Quercus rubra,0.409329212,35,-83
Fagaceae,Quercus rubra,0.464484561,35,-83
Fagaceae,Quercus rubra,0.509097817,35,-83
Fagaceae,Quercus rubra,0.546827683,35,-83
Fagaceae,Quercus rubra,0.30246861,35,-83
Fagaceae,Quercus rubra,0.332767934,35,-83
Fagaceae,Quercus rubra,0.518392238,35,-83
Fagaceae,Quercus rubra,0.500879271,35,-83
Fagaceae,Quercus rubra,0.474860337,35,-83
Apocynaceae,Aspidosperma ramiflorum,0.34,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.35,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.53,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.37,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.3,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.34,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.34,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.25,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.29,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.41,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.28,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.28,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.3,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.35,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.41,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.28,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.35,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.3,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.46,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.37,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.31,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.43,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.17,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.49,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.36,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.31,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.34,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.32,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.26,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.34,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.21,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.42,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.26,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.25,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.34,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.27,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.46,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.3,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.37,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.42,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.4,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.36,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.31,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.37,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.38,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.3,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.33,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.33,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.34,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.32,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.37,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.32,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.34,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.29,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.39,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.36,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.36,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.54,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.35,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.35,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.49,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.34,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.8,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.5,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.45,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.63,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.54,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.48,-11,-66
Apocynaceae,Aspidosperma ramiflorum,0.48,-11,-66
Apocynaceae,Aspidosperma parvifolium,0.22,-11,-66
Apocynaceae,Aspidosperma parvifolium,0.29,-11,-66
Apocynaceae,Aspidosperma parvifolium,0.25,-11,-66
Apocynaceae,Aspidosperma parvifolium,0.27,-11,-66
Apocynaceae,Aspidosperma parvifolium,0.31,-11,-66
Apocynaceae,Aspidosperma parvifolium,0.34,-11,-66
Apocynaceae,Aspidosperma parvifolium,0.2,-11,-66
Apocynaceae,Aspidosperma parvifolium,0.23,-11,-66
Apocynaceae,Aspidosperma parvifolium,0.2,-11,-66
Apocynaceae,Aspidosperma parvifolium,0.34,-11,-66
Apocynaceae,Aspidosperma parvifolium,0.32,-11,-66
Apocynaceae,Aspidosperma parvifolium,0.28,-11,-66
Apocynaceae,Aspidosperma parvifolium,0.22,-11,-66
Apocynaceae,Aspidosperma parvifolium,0.29,-11,-66
Apocynaceae,Aspidosperma parvifolium,0.16,-11,-66
Apocynaceae,Aspidosperma parvifolium,0.21,-11,-66
Apocynaceae,Aspidosperma parvifolium,0.2,-11,-66
Apocynaceae,Aspidosperma parvifolium,0.24,-11,-66
Apocynaceae,Aspidosperma parvifolium,0.19,-11,-66
Apocynaceae,Aspidosperma parvifolium,0.26,-11,-66
Apocynaceae,Aspidosperma parvifolium,0.26,-11,-66
Apocynaceae,Aspidosperma parvifolium,0.19,-11,-66
Apocynaceae,Aspidosperma parvifolium,0.26,-11,-66
Apocynaceae,Aspidosperma parvifolium,0.25,-11,-66
Apocynaceae,Aspidosperma parvifolium,0.27,-11,-66
Apocynaceae,Aspidosperma parvifolium,0.29,-11,-66
Apocynaceae,Aspidosperma parvifolium,0.25,-11,-66
Apocynaceae,Aspidosperma parvifolium,0.22,-11,-66
Apocynaceae,Aspidosperma parvifolium,0.19,-11,-66
Apocynaceae,Aspidosperma parvifolium,0.24,-11,-66
Apocynaceae,Aspidosperma parvifolium,0.28,-11,-66
Apocynaceae,Aspidosperma parvifolium,0.25,-11,-66
Apocynaceae,Aspidosperma parvifolium,0.24,-11,-66
Apocynaceae,Aspidosperma parvifolium,0.25,-11,-66
Apocynaceae,Aspidosperma parvifolium,0.42,-11,-66
Apocynaceae,Aspidosperma parvifolium,0.28,-11,-66
Apocynaceae,Aspidosperma parvifolium,0.26,-11,-66
Apocynaceae,Aspidosperma parvifolium,0.22,-11,-66
Apocynaceae,Aspidosperma parvifolium,0.23,-11,-66
Apocynaceae,Aspidosperma parvifolium,0.3,-11,-66
Apocynaceae,Aspidosperma parvifolium,0.27,-11,-66
Apocynaceae,Aspidosperma parvifolium,0.32,-11,-66
Apocynaceae,Aspidosperma parvifolium,0.3,-11,-66
