Family,SpeciesName,WoodDensity
Moraceae,Ficus watkinsiana,0.331
Moraceae,Ficus watkinsiana,0.35
Moraceae,Ficus werckleana,0.31
Sapindaceae,Filicium decipiens,0.96
Fabaceae,Fillaeopsis discophora,0.452
Fabaceae,Fillaeopsis discophora,0.472
Fabaceae,Fillaeopsis discophora,0.496
Fabaceae,Fillaeopsis discophora,0.584
Malvaceae,Firmiana colorata,0.29
Malvaceae,Firmiana colorata,0.331
Malvaceae,Firmiana papuana,0.344
Malvaceae,Firmiana simplex,0.455
Malvaceae,Firmiana simplex,0.417
Cupressaceae,Fitzroya cupressoides,0.43
Salicaceae,Flacourtia indica,0.69
Salicaceae,Flacourtia indica,0.784
Salicaceae,Flacourtia inermis,0.72
Salicaceae,Flacourtia jangomas,0.923
Salicaceae,Flacourtia rukam,0.75
Rutaceae,Flindersia acuminata,0.436
Rutaceae,Flindersia acuminata,0.456
Rutaceae,Flindersia amboinensis,0.663
Rutaceae,Flindersia australis,0.809
Rutaceae,Flindersia australis,0.769
Rutaceae,Flindersia australis,0.814
Rutaceae,Flindersia bennettiana,0.641
Rutaceae,Flindersia bennettiana,0.719
Rutaceae,Flindersia bourjotiana,0.541
Rutaceae,Flindersia bourjotiana,0.528
Rutaceae,Flindersia bourjotiana,0.551
Rutaceae,Flindersia brassii,0.839
Rutaceae,Flindersia brayleyana,0.478
Rutaceae,Flindersia brayleyana,0.464
Rutaceae,Flindersia brayleyana,0.499
Rutaceae,Flindersia brayleyana,0.495
Rutaceae,Flindersia brayleyana,0.47
Rutaceae,Flindersia collina,0.771
Rutaceae,Flindersia ifflaiana,0.848
Rutaceae,Flindersia ifflaiana,0.84
Rutaceae,Flindersia ifflaiana,0.844
Rutaceae,Flindersia ifflaiana,0.84
Rutaceae,Flindersia indet,0.45
Rutaceae,Flindersia laevicarpa,0.482
Rutaceae,Flindersia laevicarpa,0.608
Rutaceae,Flindersia laevicarpa,0.633
Rutaceae,Flindersia laevicarpa,0.633
Rutaceae,Flindersia laevicarpa,0.48
Rutaceae,Flindersia laevicarpa,0.61
Rutaceae,Flindersia laevicarpa,0.594
Rutaceae,Flindersia maculosa,0.827
Rutaceae,Flindersia maculosa,0.827
Rutaceae,Flindersia pimenteliana,0.499
Rutaceae,Flindersia pimenteliana,0.551
Rutaceae,Flindersia pimenteliana,0.48
Rutaceae,Flindersia pimenteliana,0.594
Rutaceae,Flindersia schottiana,0.571
Rutaceae,Flindersia schottiana,0.574
Rutaceae,Flindersia schottiana,0.581
Rutaceae,Flindersia schottiana,0.581
Rutaceae,Flindersia schottiana,0.596
Rutaceae,Flindersia schottiana,0.602
Rutaceae,Flindersia schottiana,0.581
Rutaceae,Flindersia schottiana,0.59
Rutaceae,Flindersia xanthoxyla,0.628
Rutaceae,Flindersia xanthoxyla,0.65
Rutaceae,Flindersia xanthoxyla,0.65
Lecythidaceae,Foetidia clusioides,0.823
Lecythidaceae,Foetidia clusioides,0.842
Lecythidaceae,Foetidia clusioides,0.905
Lecythidaceae,Foetidia clusioides,0.936
Lecythidaceae,Foetidia indet,0.799
Cupressaceae,Fokienia hodginsii,0.389
Brassicaceae,Forchhammeria pallida,0.84
Fabaceae,Fordia splendidissima,0.64
Malvaceae,Franciscodendron laurifolium,0.412
Malvaceae,Franciscodendron laurifolium,0.364
Malvaceae,Franciscodendron laurifolium,0.387
Malvaceae,Franciscodendron laurifolium,0.387
Oleaceae,Fraxinus americana,0.55
Oleaceae,Fraxinus chinensis,0.569
Oleaceae,Fraxinus chinensis,0.56
Oleaceae,Fraxinus chinensis,0.536
Oleaceae,Fraxinus excelsior,0.56
Oleaceae,Fraxinus excelsior,0.56
Oleaceae,Fraxinus excelsior,0.59
Oleaceae,Fraxinus griffithii,0.6
Oleaceae,Fraxinus latifolia,0.5
Oleaceae,Fraxinus mandshurica,0.554
Oleaceae,Fraxinus mandshurica,0.591
Oleaceae,Fraxinus mandshurica,0.509
Oleaceae,Fraxinus micrantha,0.6
Oleaceae,Fraxinus nigra,0.45
Oleaceae,Fraxinus pennsylvanica,0.53
Oleaceae,Fraxinus profunda,0.48
Oleaceae,Fraxinus quadrangulata,0.53
Theaceae,Freziera canescens,0.58
Onagraceae,Fuchsia excorticata,0.696
Apocynaceae,Funtumia africana,0.416
Apocynaceae,Funtumia africana,0.469
Apocynaceae,Funtumia africana,0.387
Annonaceae,Fusaea longifolia,0.825
Annonaceae,Fusaea longifolia,0.653
Annonaceae,Fusaea longifolia,0.75
Himantandraceae,Galbulimima baccata,0.469
Himantandraceae,Galbulimima baccata,0.551
Himantandraceae,Galbulimima baccata,0.551
Himantandraceae,Galbulimima belgraveana,0.474
Himantandraceae,Galbulimima belgraveana,0.525
Himantandraceae,Galbulimima belgraveana,0.452
Himantandraceae,Galbulimima belgraveana,0.551
Himantandraceae,Galbulimima belgraveana,0.49
Himantandraceae,Galbulimima belgraveana,0.511
Pandaceae,Galearia aristifera,0.72
Pandaceae,Galearia celebica,0.55
Rutaceae,Galipea alba,0.997
Phytolaccaceae,Gallesia integrifolia,0.55
Phytolaccaceae,Gallesia integrifolia,0.66
Phytolaccaceae,Gallesia integrifolia,0.52
Phytolaccaceae,Gallesia integrifolia,0.35
Phytolaccaceae,Gallesia integrifolia,0.47
Phytolaccaceae,Gallesia integrifolia,0.51
Sapindaceae,Ganophyllum falcatum,0.709
Sapindaceae,Ganophyllum falcatum,0.745
Sapindaceae,Ganophyllum falcatum,0.663
Sapindaceae,Ganophyllum giganteum,0.698
Clusiaceae,Garcinia archboldiana,0.71
Clusiaceae,Garcinia baillonii,0.64
Clusiaceae,Garcinia brevirostris,0.9
Clusiaceae,Garcinia buchananii,0.814
Clusiaceae,Garcinia cadelliana,0.76
Clusiaceae,Garcinia celebica,0.76
Clusiaceae,Garcinia cornea,0.77
Clusiaceae,Garcinia cowa,0.551
Clusiaceae,Garcinia dulcis,0.7
Clusiaceae,Garcinia dulcis,0.73
Clusiaceae,Garcinia engleriana,0.76
Clusiaceae,Garcinia epunctata,0.843
Clusiaceae,Garcinia fagraeoides,0.89
Clusiaceae,Garcinia gaudichaudii,0.72
Clusiaceae,Garcinia gerrardii,0.695
Clusiaceae,Garcinia globulosa,0.64
Clusiaceae,Garcinia havilandii,0.71
Clusiaceae,Garcinia holttumi,0.9
Clusiaceae,Garcinia hombroniana,0.68
Clusiaceae,Garcinia hunsteinii,0.96
Clusiaceae,Garcinia hunsteinii,0.83
Clusiaceae,Garcinia idenburgensis,0.85
Clusiaceae,Garcinia indet,0.72
Clusiaceae,Garcinia indet,0.6
Clusiaceae,Garcinia indet,0.96
Clusiaceae,Garcinia indet,0.697
Clusiaceae,Garcinia indet,0.715
Clusiaceae,Garcinia intermedia,0.7
Clusiaceae,Garcinia intermedia,0.625
Clusiaceae,Garcinia kola,0.7
Clusiaceae,Garcinia kola,0.723
Clusiaceae,Garcinia kola,0.759
Clusiaceae,Garcinia latissima,0.77
Clusiaceae,Garcinia livingstonei,0.732
Clusiaceae,Garcinia longifolia,0.88
Clusiaceae,Garcinia longifolia,0.96
Clusiaceae,Garcinia macrophylla,0.87
Clusiaceae,Garcinia macrophylla,0.67
Clusiaceae,Garcinia madruno,0.9
Clusiaceae,Garcinia madruno,0.61
Clusiaceae,Garcinia madruno,0.67
Clusiaceae,Garcinia malaccensis,0.83
Clusiaceae,Garcinia mangostana,0.81
Clusiaceae,Garcinia mannii,0.824
Clusiaceae,Garcinia merguensis,0.78
Clusiaceae,Garcinia miqueli,0.54
Clusiaceae,Garcinia myrtifolia,0.75
Clusiaceae,Garcinia nervosa,0.73
Clusiaceae,Garcinia nervosa,0.84
Clusiaceae,Garcinia nigro-lineata,0.6
Clusiaceae,Garcinia oblongifolia,0.611
Clusiaceae,Garcinia oblongifolia,0.658
Clusiaceae,Garcinia oblongifolia,0.653
Clusiaceae,Garcinia oblongifolia,0.67
Clusiaceae,Garcinia oblongifolia,0.542
Clusiaceae,Garcinia pachycarpa,0.63
Clusiaceae,Garcinia paniculata,0.537
Clusiaceae,Garcinia parvifolia,0.54
Clusiaceae,Garcinia parvifolia,0.33
Clusiaceae,Garcinia paucinervis,0.831
Clusiaceae,Garcinia paucinervis,0.851
Clusiaceae,Garcinia penangiana,0.86
Clusiaceae,Garcinia picrorhiza,0.82
Clusiaceae,Garcinia punctata,0.824
Clusiaceae,Garcinia salakensis,0.59
Clusiaceae,Garcinia schraderi,0.79
Clusiaceae,Garcinia scortechinii,0.64
Clusiaceae,Garcinia speciosa,0.84
Clusiaceae,Garcinia uniflora,0.72
Clusiaceae,Garcinia verrucosa,0.67
Clusiaceae,Garcinia verrucosa,0.716
Clusiaceae,Garcinia verrucosa,0.729
Clusiaceae,Garcinia verrucosa,0.745
Clusiaceae,Garcinia xanthochymus,0.785
Rubiaceae,Gardenia anisophylla,0.56
Rubiaceae,Gardenia coronaria,0.689
Rubiaceae,Gardenia erythroclada,0.716
Rubiaceae,Gardenia forsteniana,0.58
Rubiaceae,Gardenia gummifera,0.61
Rubiaceae,Gardenia indet,0.663
Rubiaceae,Gardenia jovis-tonantis,0.732
Rubiaceae,Gardenia latifolia,0.65
Rubiaceae,Gardenia obtusifolia,0.758
Rubiaceae,Gardenia ovularis,0.732
Rubiaceae,Gardenia resinifera,0.62
Rubiaceae,Gardenia tubifera,0.67
Rubiaceae,Gardenia turgida,0.771
Rubiaceae,Gardenia turgida,0.64
Burseraceae,Garuga floribunda,0.594
Burseraceae,Garuga floribunda,0.52
Burseraceae,Garuga floribunda,0.48
Burseraceae,Garuga floribunda,0.594
Burseraceae,Garuga pacifica,0.585
Burseraceae,Garuga pinnata,0.64
Araliaceae,Gastonia spectabilis,0.32
Euphorbiaceae,Gavarretia terminalis,0.65
Rutaceae,Geijera muelleri,0.964
Rutaceae,Geijera paniculata,0.964
Rutaceae,Geijera parviflora,0.771
Rutaceae,Geijera salicifolia,0.857
Rutaceae,Geijera salicifolia,0.787
Rutaceae,Geijera salicifolia,0.784
Cunoniaceae,Geissois benthami,0.55
Cunoniaceae,Geissois benthamiana,0.551
Cunoniaceae,Geissois benthamiana,0.531
Cunoniaceae,Geissois benthamiana,0.551
Cunoniaceae,Geissois biagiana,0.551
Cunoniaceae,Geissois biagiana,0.476
Cunoniaceae,Geissois biagiana,0.507
Cunoniaceae,Geissois biagiana,0.551
Cunoniaceae,Geissois biagiana,0.45
Apocynaceae,Geissospermum laeve,0.76
Apocynaceae,Geissospermum sericeum,0.77
Apocynaceae,Geissospermum sericeum,0.827
Apocynaceae,Geissospermum sericeum,0.75
Rubiaceae,Genipa americana,0.57
Rubiaceae,Genipa americana,0.68
Rubiaceae,Genipa americana,0.66
Rubiaceae,Genipa americana,0.61
Rubiaceae,Genipa americana,0.654
Rubiaceae,Genipa americana,0.5
Rubiaceae,Genipa americana,0.568
Rubiaceae,Genipa americana,0.6
Rubiaceae,Genipa americana,0.71
Rubiaceae,Genipa americana,0.77
Rubiaceae,Genipa americana,0.65
Rubiaceae,Genipa infundibuliformis,0.88
Fabaceae,Geoffroea decorticans,0.516
Fabaceae,Geoffroea decorticans,0.49
Fabaceae,Geoffroea spinosa,0.76
Fabaceae,Geoffroea spinosa,0.507
Fabaceae,Geoffroea spinosa,0.75
Proteaceae,Gevuina bleasdalei,0.538
Proteaceae,Gevuina bleasdalei,0.538
Proteaceae,Gevuina bleasdalei,0.538
Fabaceae,Gilbertiodendron brachystegioides,0.635
Fabaceae,Gilbertiodendron dewevrei,0.689
Fabaceae,Gilbertiodendron dewevrei,0.684
Fabaceae,Gilbertiodendron dewevrei,0.725
Fabaceae,Gilbertiodendron dewevrei,0.728
Fabaceae,Gilbertiodendron grandiflorum,0.695
Fabaceae,Gilbertiodendron grandiflorum,0.531
Fabaceae,Gilbertiodendron ivorense,0.692
Fabaceae,Gilbertiodendron ivorense,0.645
Fabaceae,Gilbertiodendron klainei,0.659
Fabaceae,Gilbertiodendron limba,0.59
Fabaceae,Gilbertiodendron mayombense,0.663
Fabaceae,Gilbertiodendron mayombense,0.649
Fabaceae,Gilbertiodendron preussii,0.697
Fabaceae,Gilbertiodendron splendidum,0.611
Cunoniaceae,Gillbeea adenopetala,0.456
Fabaceae,Gilletiodendron kisantuense,0.86
Fabaceae,Gilletiodendron mildbraedii,0.921
Ginkgoaceae,Ginkgo biloba,0.458
Ginkgoaceae,Ginkgo biloba,0.451
Cannabaceae,Gironniera hirta,0.48
Cannabaceae,Gironniera nervosa,0.45
Cannabaceae,Gironniera nervosa,0.45
Cannabaceae,Gironniera subaequalis,0.468
Cannabaceae,Gironniera subaequalis,0.47
Cannabaceae,Gironniera subaequalis,0.47
Cannabaceae,Gironniera subaequalis,0.439
Fabaceae,Gleditsia amorphoides,0.8
Fabaceae,Gleditsia amorphoides,0.765
Fabaceae,Gleditsia amorphoides,0.576
Fabaceae,Gleditsia amorphoides,0.688
Fabaceae,Gleditsia sinensis,0.634
Fabaceae,Gleditsia sinensis,0.59
Fabaceae,Gleditsia triacanthos,0.6
Fabaceae,Gliricidia sepium,0.64
Fabaceae,Gliricidia sepium,0.53
Fabaceae,Gliricidia sepium,0.74
Fabaceae,Gliricidia sepium,0.56
Phyllanthaceae,Glochidion arborescens,0.56
Phyllanthaceae,Glochidion borneensis,0.51
Phyllanthaceae,Glochidion ferdinandi,0.579
Phyllanthaceae,Glochidion ferdinandi,0.607
Phyllanthaceae,Glochidion glomerulatum,0.43
Phyllanthaceae,Glochidion harveyanum,0.676
Phyllanthaceae,Glochidion harveyanum,0.676
Phyllanthaceae,Glochidion insigne,0.53
Phyllanthaceae,Glochidion lutescens,0.61
Phyllanthaceae,Glochidion macrocarpum,0.56
Phyllanthaceae,Glochidion macrostigma,0.53
Phyllanthaceae,Glochidion obscurum,0.45
Phyllanthaceae,Glochidion obscurum,0.49
Phyllanthaceae,Glochidion perakense,0.607
Phyllanthaceae,Glochidion perakense,0.55
Phyllanthaceae,Glochidion philippicum,0.55
Phyllanthaceae,Glochidion philippicum,0.59
Phyllanthaceae,Glochidion puberum,0.588
Phyllanthaceae,Glochidion puberum,0.58
Phyllanthaceae,Glochidion rubrum,0.64
Phyllanthaceae,Glochidion sumatranum,0.607
Phyllanthaceae,Glochidion superbum,0.62
Phyllanthaceae,Glochidion superbum,0.48
Phyllanthaceae,Glochidion zeylanicum,0.48
Sapotaceae,Gluema ivorensis,0.99
Sapotaceae,Gluema ivorensis,0.955
Anacardiaceae,Gluta aptera,0.49
Anacardiaceae,Gluta aptera,0.72
Anacardiaceae,Gluta aptera,0.68
Anacardiaceae,Gluta beccarii,0.48
Anacardiaceae,Gluta curtisii,0.67
Anacardiaceae,Gluta elegans,0.42
Anacardiaceae,Gluta elegans,0.58
Anacardiaceae,Gluta elegans,0.74
Anacardiaceae,Gluta elegans,0.327
Anacardiaceae,Gluta elegans,0.461
Anacardiaceae,Gluta laccifera,0.72
Anacardiaceae,Gluta laccifera,0.689
Anacardiaceae,Gluta malayana,0.54
Anacardiaceae,Gluta malayana,0.64
Anacardiaceae,Gluta papuana,0.44
Anacardiaceae,Gluta renghas,0.55
Anacardiaceae,Gluta sabahana,0.53
Anacardiaceae,Gluta tavoyana,0.766
Anacardiaceae,Gluta torquata,0.6
Anacardiaceae,Gluta tourtour,0.807
Anacardiaceae,Gluta tourtour,0.775
Anacardiaceae,Gluta travancorica,0.62
Anacardiaceae,Gluta usitata,0.74
Anacardiaceae,Gluta velutina,0.25
Anacardiaceae,Gluta wallichii,0.53
Anacardiaceae,Gluta wallichii,0.48
Anacardiaceae,Gluta wallichii,0.58
Anacardiaceae,Gluta wallichii,0.47
Anacardiaceae,Gluta wallichii,0.61
Rutaceae,Glycosmis citrifolia,0.439
Euphorbiaceae,Glycydendron amazonicum,0.69
Euphorbiaceae,Glycydendron amazonicum,0.723
Euphorbiaceae,Glycydendron amazonicum,0.65
Euphorbiaceae,Glycydendron amazonicum,0.66
Cupressaceae,Glyptostrobus pensilis,0.498
Cupressaceae,Glyptostrobus pensilis,0.469
Lamiaceae,Gmelina arborea,0.34
Lamiaceae,Gmelina arborea,0.56
Lamiaceae,Gmelina arborea,0.41
Lamiaceae,Gmelina arborea,0.413
Lamiaceae,Gmelina arborea,0.391
Lamiaceae,Gmelina arborea,0.425
Lamiaceae,Gmelina arborea,0.479
Lamiaceae,Gmelina arborea,0.42
Lamiaceae,Gmelina dalrympleana,0.443
Lamiaceae,Gmelina dalrympleana,0.443
Lamiaceae,Gmelina fasciculiflora,0.47
Lamiaceae,Gmelina fasciculiflora,0.469
Lamiaceae,Gmelina hainanensis,0.594
Lamiaceae,Gmelina hainanensis,0.54
Lamiaceae,Gmelina hainanensis,0.65
Lamiaceae,Gmelina leichardtii,0.469
Lamiaceae,Gmelina leichhardtii,0.47
Lamiaceae,Gmelina leichhardtii,0.474
Lamiaceae,Gmelina moluccana,0.34
Lamiaceae,Gmelina moluccana,0.396
Lamiaceae,Gmelina palawensis,0.49
Lamiaceae,Gmelina philippensis,0.41
Lamiaceae,Gmelina villosa,0.49
Lamiaceae,Gmelina vitiensis,0.54
Gnetaceae,Gnetum gnemon,0.61
Asteraceae,Gochnatia polymorpha,0.76
Bignoniaceae,Godmania aesculifolia,0.52
Malvaceae,Goethalsia meiantha,0.35
Malvaceae,Goethalsia meiantha,0.325
Malvaceae,Goethalsia meiantha,0.34
Malvaceae,Goethalsia meiantha,0.37
Malvaceae,Goethalsia meiantha,0.362
Myrtaceae,Gomidesia affinis,0.78
Icacinaceae,Gomphandra australiana,0.456
Icacinaceae,Gomphandra australiana,0.456
Ochnaceae,Gomphia serrata,0.7
Celastraceae,Goniodiscus elaeospermus,0.58
Apocynaceae,Gonioma kamassi,0.732
Apocynaceae,Gonioma kamassi,0.75
Fabaceae,Goniorrhachis marginata,1.01
Annonaceae,Goniothalamus giganteus,0.38
Annonaceae,Goniothalamus malayanus,0.5
Cardiopteridaceae,Gonocaryum calleryanum,0.673
Cardiopteridaceae,Gonocaryum maclurei,0.65
Thymelaeaceae,Gonystylus affinis,0.63
Thymelaeaceae,Gonystylus affinis,0.63
Thymelaeaceae,Gonystylus affinis,0.59
Thymelaeaceae,Gonystylus areolatus,0.5
Thymelaeaceae,Gonystylus bancanus,0.51
Thymelaeaceae,Gonystylus bancanus,0.52
Thymelaeaceae,Gonystylus bancanus,0.53
Thymelaeaceae,Gonystylus brunnescens,0.52
Thymelaeaceae,Gonystylus brunnescens,0.6
Thymelaeaceae,Gonystylus calophylloides,0.58
Thymelaeaceae,Gonystylus confusus,0.56
Thymelaeaceae,Gonystylus forbesii,0.55
Thymelaeaceae,Gonystylus forbesii,0.51
Thymelaeaceae,Gonystylus keithii,0.52
Thymelaeaceae,Gonystylus macrophyllus,0.5
Thymelaeaceae,Gonystylus macrophyllus,0.44
Thymelaeaceae,Gonystylus macrophyllus,0.56
Thymelaeaceae,Gonystylus maingayi,0.55
Thymelaeaceae,Gonystylus maingayi,0.63
Thymelaeaceae,Gonystylus punctatus,0.6
Thymelaeaceae,Gonystylus velutinus,0.47
Thymelaeaceae,Gonystylus warburgianus,0.53
Thymelaeaceae,Gonystylus xylocarpus,0.6
Theaceae,Gordonia amboinensis,0.59
Theaceae,Gordonia concentricicatrix,0.62
Theaceae,Gordonia excelsa,0.52
Theaceae,Gordonia fragrans,0.577
Theaceae,Gordonia fruticosa,0.517
Theaceae,Gordonia fruticosa,0.52
Theaceae,Gordonia hainanensis,0.671
Theaceae,Gordonia hainanensis,0.667
Theaceae,Gordonia integerrima,0.57
Theaceae,Gordonia taipingensis,0.65
Myrtaceae,Gossia acmenoides,0.745
Myrtaceae,Gossia acmenoides,0.745
Myrtaceae,Gossia dallachyana,0.814
Fabaceae,Gossweilerodendron balsamiferum,0.29
Malvaceae,Gossypium sanguineum,0.68
Goupiaceae,Goupia glabra,0.7
Goupiaceae,Goupia glabra,0.72
Goupiaceae,Goupia glabra,0.87
Goupiaceae,Goupia glabra,0.85
Goupiaceae,Goupia glabra,0.785
Goupiaceae,Goupia glabra,0.67
Goupiaceae,Goupia glabra,0.723
Goupiaceae,Goupia glabra,0.747
Goupiaceae,Goupia glabra,0.8
Goupiaceae,Goupia glabra,0.94
Goupiaceae,Goupia glabra,0.32
Goupiaceae,Goupia glabra,0.68
Goupiaceae,Goupia glabra,0.73
Goupiaceae,Goupia glabra,0.69
Goupiaceae,Goupia glabra,0.71
Goupiaceae,Goupia glabra,0.7
Proteaceae,Grevillea baileyana,0.801
Proteaceae,Grevillea baileyana,0.801
Proteaceae,Grevillea eriostachya,0.616
Proteaceae,Grevillea hilliana,0.839
Proteaceae,Grevillea juncifolia,0.641
Proteaceae,Grevillea nematophylla,0.662
Proteaceae,Grevillea papuana,0.62
Proteaceae,Grevillea pteridifolia,0.63
Proteaceae,Grevillea robusta,0.51
Proteaceae,Grevillea robusta,0.525
Proteaceae,Grevillea robusta,0.536
Proteaceae,Grevillea robusta,0.495
Proteaceae,Grevillea robusta,0.534
Proteaceae,Grevillea robusta,0.517
Proteaceae,Grevillea robusta,0.535
Proteaceae,Grevillea robusta,0.554
Proteaceae,Grevillea robusta,0.538
Proteaceae,Grevillea robusta,0.554
Proteaceae,Grevillea robusta,0.463
Proteaceae,Grevillea robusta,0.5
Proteaceae,Grevillea robusta,0.64
Proteaceae,Grevillea robusta,0.48
Proteaceae,Grevillea robusta,0.444
Proteaceae,Grevillea robusta,0.517
Proteaceae,Grevillea robusta,0.51
Proteaceae,Grevillea striata,0.758
Proteaceae,Grevillea striata,0.838
Proteaceae,Grevillea striata,0.826
Proteaceae,Grevillea striata,0.797
Proteaceae,Grevillea wickhamii,0.68
Malvaceae,Grewia asiatica,0.585
Malvaceae,Grewia brideliaefolia,0.52
Malvaceae,Grewia coriacea,0.437
Malvaceae,Grewia crenata,0.46
Malvaceae,Grewia eriocarpa,0.67
Malvaceae,Grewia glabra,0.57
Malvaceae,Grewia glabra,0.496
Malvaceae,Grewia humilis,0.592
Malvaceae,Grewia laevigata,0.42
Malvaceae,Grewia monticola,0.758
Malvaceae,Grewia multiflora,0.483
Malvaceae,Grewia oligoneura,0.415
Malvaceae,Grewia oppositifolia,0.646
Malvaceae,Grewia stylocarpa,0.47
Malvaceae,Grewia subinaequalis,0.68
Malvaceae,Grewia tiliaefolia,0.65
Malvaceae,Grewia vestita,0.61
Lecythidaceae,Grias neuberthii,0.62
Lecythidaceae,Grias peruviana,0.62
Griseliniaceae,Griselinia littoralis,0.632
Zygophyllaceae,Guaiacum coulteri,1.1
Zygophyllaceae,Guaiacum indet,1.05
Zygophyllaceae,Guaiacum officinale,1.08
Zygophyllaceae,Guaiacum officinale,1.25
Zygophyllaceae,Guaiacum officinale,1.2
Zygophyllaceae,Guaiacum sanctum,1.08
Zygophyllaceae,Guaiacum sanctum,1.1
Nyctaginaceae,Guapira cuspidata,0.47
Nyctaginaceae,Guapira cuspidata,0.517
Nyctaginaceae,Guapira cuspidata,0.49
Nyctaginaceae,Guapira linearibracteata,0.69
Nyctaginaceae,Guapira opposita,0.83
Meliaceae,Guarea cedrata,0.56
Meliaceae,Guarea cedrata,0.48
Meliaceae,Guarea cedrata,0.507
Meliaceae,Guarea cedrata,0.502
Meliaceae,Guarea cedrata,0.503
Meliaceae,Guarea cedrata,0.507
Meliaceae,Guarea cedrata,0.516
Meliaceae,Guarea cedrata,0.517
Meliaceae,Guarea cedrata,0.518
Meliaceae,Guarea cedrata,0.541
Meliaceae,Guarea cedrata,0.586
Meliaceae,Guarea cedrata,0.465
Meliaceae,Guarea cedrata,0.497
Meliaceae,Guarea cedrata,0.48
Meliaceae,Guarea cedrata,0.47
Meliaceae,Guarea glabra,0.6
Meliaceae,Guarea glabra,0.592
Meliaceae,Guarea glabra,0.51
Meliaceae,Guarea glabra,0.31
Meliaceae,Guarea glabra,0.38
Meliaceae,Guarea gomma,0.65
Meliaceae,Guarea grandifolia,0.545
Meliaceae,Guarea grandifoliola,0.38
Meliaceae,Guarea guidonia,0.76
Meliaceae,Guarea guidonia,0.51
Meliaceae,Guarea guidonia,0.66
Meliaceae,Guarea guidonia,0.56
Meliaceae,Guarea guidonia,0.551
Meliaceae,Guarea guidonia,0.51
Meliaceae,Guarea guidonia,0.43
Meliaceae,Guarea guidonia,0.41
Meliaceae,Guarea guidonia,0.58
Meliaceae,Guarea guidonia,0.68
Meliaceae,Guarea humaitensis,0.77
Meliaceae,Guarea humaitensis,0.759
Meliaceae,Guarea indet,0.43
Meliaceae,Guarea indet,0.539
Meliaceae,Guarea indet,0.515
Meliaceae,Guarea kunthiana,0.82
Meliaceae,Guarea kunthiana,0.57
Meliaceae,Guarea kunthiana,0.6
Meliaceae,Guarea kunthiana,0.51
Meliaceae,Guarea kunthiana,0.58
Meliaceae,Guarea kunthiana,0.617
Meliaceae,Guarea laurentii,0.56
Meliaceae,Guarea laurentii,0.588
Meliaceae,Guarea laurentii,0.542
Meliaceae,Guarea macrophylla,0.52
Meliaceae,Guarea macrophylla,0.77
Meliaceae,Guarea polymera,0.52
Meliaceae,Guarea pterorhachis,0.77
Meliaceae,Guarea pubescens,0.57
Meliaceae,Guarea pubescens,0.491
Meliaceae,Guarea purusana,0.77
Meliaceae,Guarea scabra,0.74
Meliaceae,Guarea subviridiflora,0.64
Meliaceae,Guarea thompsonii,0.56
Meliaceae,Guarea thompsonii,0.577
Meliaceae,Guarea thompsonii,0.533
Meliaceae,Guarea thompsonii,0.582
Meliaceae,Guarea thompsonii,0.598
Meliaceae,Guarea thompsonii,0.465
Meliaceae,Guarea thompsonii,0.552
Meliaceae,Guarea thompsonii,0.56
Meliaceae,Guarea thompsonii,0.54
Annonaceae,Guatteria acutissima,0.45
Annonaceae,Guatteria amplifolia,0.511
Annonaceae,Guatteria blainii,0.8
Annonaceae,Guatteria cargadero,0.52
Annonaceae,Guatteria caribaea,0.8
Annonaceae,Guatteria cestrifolia,0.54
Annonaceae,Guatteria chlorantha,0.54
Annonaceae,Guatteria decurrens,0.52
Annonaceae,Guatteria dumetorum,0.466
Annonaceae,Guatteria eugeniifolia,0.81
Annonaceae,Guatteria micans,0.54
Annonaceae,Guatteria modesta,0.54
Annonaceae,Guatteria nigrescens,0.59
Annonaceae,Guatteria olivacea,0.387
Annonaceae,Guatteria olivacea,0.47
Annonaceae,Guatteria olivacea,0.51
Annonaceae,Guatteria procera,0.65
Annonaceae,Guatteria puncticulata,0.54
Annonaceae,Guatteria schomburgkiana,0.6
Annonaceae,Guatteria scytophylla,0.44
Annonaceae,Guatteria scytophylla,0.59
Malvaceae,Guazuma crinita,0.8
Malvaceae,Guazuma crinita,0.41
Malvaceae,Guazuma crinita,0.47
Malvaceae,Guazuma tomentosa,0.6
Malvaceae,Guazuma ulmifolia,0.51
Malvaceae,Guazuma ulmifolia,0.55
Malvaceae,Guazuma ulmifolia,0.51
Malvaceae,Guazuma ulmifolia,0.56
Malvaceae,Guazuma ulmifolia,0.67
Malvaceae,Guazuma ulmifolia,0.474
Malvaceae,Guazuma ulmifolia,0.45
Malvaceae,Guazuma ulmifolia,0.57
Malvaceae,Guazuma ulmifolia,0.52
Malvaceae,Guazuma ulmifolia,0.43
Malvaceae,Guazuma ulmifolia,0.482
Malvaceae,Guazuma ulmifolia,0.5
Rubiaceae,Guettarda acreana,0.87
Rubiaceae,Guettarda elliptica,0.97
Rubiaceae,Guettarda elliptica,0.83
Rubiaceae,Guettarda elliptica,0.6
Rubiaceae,Guettarda scabra,0.65
Rubiaceae,Guettarda scabra,0.8
Rubiaceae,Guettarda speciosa,0.59
Rubiaceae,Guettarda uruguensis,0.73
Rubiaceae,Guettarda valenzuelana,0.65
Fabaceae,Guibourtia arnoldiana,0.775
Fabaceae,Guibourtia arnoldiana,0.64
Fabaceae,Guibourtia arnoldiana,0.727
