,RawName,Family,Genus,Species,Binomial,WoodDensity,WD_Level,A_G,AG_Level
12737,Iresine sppYanamtah1,Amaranthaceae,Iresine,,Iresine,0.48,genus,NA,dataset
12738,Iriartea deltoidea,Arecaceae,Iriartea,deltoidea,Iriartea deltoidea,0.286191321,species,NA,dataset
12739,Iriartea deltoides,Arecaceae,Iriartea,deltoides,Iriartea deltoides,0.286191321,genus,NA,dataset
12740,Iriartea setigera,Arecaceae,Iriartea,setigera,Iriartea setigera,0.286191321,genus,NA,dataset
12741,Iriartea sppAllpahua1,Arecaceae,Iriartea,,Iriartea,0.286191321,genus,NA,dataset
12742,Iriartea sppBilsa1,Arecaceae,Iriartea,,Iriartea,0.286191321,genus,NA,dataset
12743,Iriartea sppCalima1,Arecaceae,Iriartea,,Iriartea,0.286191321,genus,NA,dataset
12744,Iriartea sppCentinel1,Arecaceae,Iriartea,,Iriartea,0.286191321,genus,NA,dataset
12745,Iriartea sppFPnet1,Arecaceae,Iriartea,,Iriartea,0.286191321,genus,NA,dataset
12746,Iriartea sppHumboldt1,Arecaceae,Iriartea,,Iriartea,0.286191321,genus,NA,dataset
12747,Iriartea sppMiazi1,Arecaceae,Iriartea,,Iriartea,0.286191321,genus,NA,dataset
12748,Iriartea sppMurri1,Arecaceae,Iriartea,,Iriartea,0.286191321,genus,NA,dataset
12749,Iriartea sppRiomanso1,Arecaceae,Iriartea,,Iriartea,0.286191321,genus,NA,dataset
12750,Iriartea sppShiringa1,Arecaceae,Iriartea,,Iriartea,0.286191321,genus,NA,dataset
12751,Iriartea sppTutunend1,Arecaceae,Iriartea,,Iriartea,0.286191321,genus,NA,dataset
12752,Iriartea ventricosa,Arecaceae,Iriartea,ventricosa,Iriartea ventricosa,0.286191321,genus,NA,dataset
12753,Iriartella setigera,Arecaceae,Iriartella,setigera,Iriartella setigera,0.585594451,dataset,NA,dataset
12754,Irvingia excelsa,Irvingiaceae,Irvingia,excelsa,Irvingia excelsa,0.796631899,genus,NA,dataset
12755,Irvingia gabonensis,Irvingiaceae,Irvingia,gabonensis,Irvingia gabonensis,0.769848579,species,NA,dataset
12756,Irvingia grandifolia,Irvingiaceae,Irvingia,grandifolia,Irvingia grandifolia,0.786888182,species,NA,dataset
12757,Irvingia harmandiana,Araliaceae,Irvingia,harmandiana,Irvingia harmandiana,0.796631899,genus,a,family
12758,Irvingia malayana,Araliaceae,Irvingia,malayana,Irvingia malayana,0.876545455,species,a,family
